id;k1;b1;D1;p-value linear 1;R_score1;AIC_linear1;kef x^2 (1);kef x (1);kef 1 (1);p-value quadr 1;R_score quadr 1;AIC_quadr1
240;-1.952;12.953;1.952;0.0000000000000000000000000;0.999;-87.551;-0.008;-1.878;12.805;0.0000000000000000000000000;1.000;-90.111
241;-2.008;15.563;2.008;0.0000000000000000000000000;0.990;37.880;0.011;-2.112;15.771;0.0000000000000000000000000;0.990;39.477
242;-1.934;14.225;1.934;0.0000000000000000000000000;1.000;-91.359;0.001;-1.942;14.241;0.0000000000000000000000000;1.000;-89.412
243;-1.815;13.877;1.815;0.0000000000000000000000000;0.998;-35.371;0.004;-1.851;13.950;0.0000000000000000000000000;0.998;-33.668
245;-1.935;14.085;1.935;0.0000000000000000000000000;0.995;5.199;0.010;-2.032;14.281;0.0000000000000000000000000;0.995;6.404
246;-1.929;14.131;1.929;0.0000000000000000000000000;1.000;-105.344;0.001;-1.934;14.141;0.0000000000000000000000000;1.000;-103.375
247;-1.973;14.482;1.973;0.0000000000000000000000000;0.999;-68.159;-0.001;-1.960;14.457;0.0000000000000000000000000;0.999;-66.239
248;-1.975;14.506;1.975;0.0000000000000000000000000;0.999;-82.108;-0.005;-1.923;14.402;0.0000000000000000000000000;0.999;-82.016
249;-1.974;13.436;1.974;0.0000000000000000000000000;1.000;-109.671;-0.008;-1.899;13.285;0.0000000000000000000000000;1.000;-116.249
250;-1.963;13.756;1.963;0.0000000000000000000000000;0.998;-26.870;-0.003;-1.933;13.696;0.0000000000000000000000000;0.998;-25.032
251;-1.861;12.251;1.861;0.0000000000000000000000000;0.999;-58.176;0.005;-1.909;12.347;0.0000000000000000000000000;0.999;-57.079
253;-1.947;13.988;1.947;0.0000000000000000000000000;0.999;-57.347;0.006;-2.000;14.094;0.0000000000000000000000000;0.999;-56.434
254;-1.916;13.569;1.916;0.0000000000000000000000000;0.998;-27.987;-0.004;-1.879;13.495;0.0000000000000000000000000;0.998;-26.238
255;-1.916;13.886;1.916;0.0000000000000000000000000;0.999;-51.140;-0.032;-1.619;13.288;0.0000000000000000000000000;1.000;-99.350
256;-1.801;12.062;1.801;0.0000000000000000000000000;0.996;-8.124;-0.030;-1.523;11.504;0.0000000000000000000000000;0.997;-16.080
257;-1.977;14.546;1.977;0.0000000000000000000000000;0.999;-71.353;-0.014;-1.846;14.282;0.0000000000000000000000000;0.999;-79.811
258;-1.994;14.548;1.994;0.0000000000000000000000000;0.999;-59.041;0.010;-2.089;14.739;0.0000000000000000000000000;0.999;-60.775
259;-1.979;14.475;1.979;0.0000000000000000000000000;0.999;-76.719;-0.005;-1.935;14.388;0.0000000000000000000000000;0.999;-75.894
260;-1.975;15.759;1.975;0.0000000000000000000000000;0.999;-69.404;-0.001;-1.968;15.745;0.0000000000000000000000000;0.999;-67.429
261;-1.915;13.389;1.915;0.0000000000000000000000000;0.999;-78.817;-0.015;-1.774;13.105;0.0000000000000000000000000;1.000;-92.142
262;-1.993;15.076;1.993;0.0000000000000000000000000;0.999;-60.006;0.011;-2.100;15.291;0.0000000000000000000000000;0.999;-62.977
263;-1.898;13.371;1.898;0.0000000000000000000000000;0.999;-48.204;-0.033;-1.585;12.742;0.0000000000000000000000000;1.000;-99.621
264;-1.904;12.727;1.904;0.0000000000000000000000000;0.999;-50.158;-0.020;-1.717;12.351;0.0000000000000000000000000;0.999;-61.195
265;-1.909;12.426;1.909;0.0000000000000000000000000;1.000;-96.261;-0.006;-1.853;12.314;0.0000000000000000000000000;1.000;-97.433
266;-1.862;14.274;1.862;0.0000000000000000000000000;0.999;-50.129;0.018;-2.035;14.623;0.0000000000000000000000000;0.999;-59.121
267;-1.974;14.111;1.974;0.0000000000000000000000000;0.999;-70.467;0.002;-1.992;14.146;0.0000000000000000000000000;0.999;-68.629
268;-1.784;13.074;1.784;0.0000000000000000000000000;0.999;-53.480;0.008;-1.862;13.230;0.0000000000000000000000000;0.999;-53.633
269;-1.962;13.973;1.962;0.0000000000000000000000000;0.999;-79.185;-0.001;-1.948;13.945;0.0000000000000000000000000;0.999;-77.307
270;-1.889;13.362;1.889;0.0000000000000000000000000;1.000;-95.865;0.009;-1.971;13.527;0.0000000000000000000000000;1.000;-101.030
274;-1.951;14.350;1.951;0.0000000000000000000000000;0.998;-39.800;-0.035;-1.624;13.693;0.0000000000000000000000000;0.999;-80.518
275;-1.997;14.686;1.997;0.0000000000000000000000000;0.997;-18.242;0.004;-2.039;14.770;0.0000000000000000000000000;0.997;-16.502
276;-1.952;14.975;1.952;0.0000000000000000000000000;1.000;-102.595;-0.014;-1.821;14.711;0.0000000000000000000000000;1.000;-127.675
277;-1.975;14.060;1.975;0.0000000000000000000000000;0.999;-77.736;0.003;-2.000;14.111;0.0000000000000000000000000;0.999;-76.153
278;-1.978;14.051;1.978;0.0000000000000000000000000;1.000;-99.453;-0.002;-1.962;14.017;0.0000000000000000000000000;1.000;-97.754
279;-1.888;13.514;1.888;0.0000000000000000000000000;0.999;-54.832;-0.025;-1.654;13.045;0.0000000000000000000000000;0.999;-79.334
281;-1.987;14.409;1.987;0.0000000000000000000000000;0.998;-25.038;-0.007;-1.920;14.274;0.0000000000000000000000000;0.998;-23.834
282;-1.807;12.684;1.807;0.0000000000000000000000000;0.997;-23.243;-0.032;-1.503;12.073;0.0000000000000000000000000;0.998;-40.435
283;-1.984;15.030;1.984;0.0000000000000000000000000;0.999;-84.758;-0.001;-1.975;15.011;0.0000000000000000000000000;0.999;-82.823
285;-1.969;13.991;1.969;0.0000000000000000000000000;0.999;-67.944;-0.016;-1.819;13.688;0.0000000000000000000000000;0.999;-78.982
286;-1.957;14.140;1.957;0.0000000000000000000000000;0.999;-57.222;-0.007;-1.890;14.005;0.0000000000000000000000000;0.999;-56.970
288;-1.974;14.082;1.974;0.0000000000000000000000000;0.998;-41.079;0.006;-2.034;14.202;0.0000000000000000000000000;0.998;-39.999
289;-1.942;13.802;1.942;0.0000000000000000000000000;0.998;-42.925;0.005;-1.993;13.904;0.0000000000000000000000000;0.998;-41.621
290;-1.984;14.950;1.984;0.0000000000000000000000000;0.998;-33.746;0.012;-2.095;15.172;0.0000000000000000000000000;0.998;-34.441
291;-1.997;14.339;1.997;0.0000000000000000000000000;0.999;-48.643;0.009;-2.078;14.501;0.0000000000000000000000000;0.999;-48.706
292;-2.003;15.699;2.003;0.0000000000000000000000000;0.999;-65.336;0.011;-2.108;15.912;0.0000000000000000000000000;0.999;-68.885
294;-1.967;13.680;1.967;0.0000000000000000000000000;0.999;-64.234;0.006;-2.022;13.790;0.0000000000000000000000000;0.999;-63.620
295;-1.887;14.596;1.887;0.0000000000000000000000000;0.999;-83.589;0.009;-1.972;14.768;0.0000000000000000000000000;0.999;-87.276
296;-1.922;13.591;1.922;0.0000000000000000000000000;0.997;-22.508;-0.046;-1.491;12.724;0.0000000000000000000000000;0.999;-75.475
297;-1.963;14.732;1.963;0.0000000000000000000000000;0.998;-28.532;0.002;-1.982;14.770;0.0000000000000000000000000;0.998;-26.598
298;-1.979;14.930;1.979;0.0000000000000000000000000;0.999;-46.578;0.003;-2.007;14.986;0.0000000000000000000000000;0.999;-44.802
299;-1.911;15.994;1.911;0.0000000000000000000000000;0.965;84.675;-0.021;-1.713;15.595;0.0000000000000000000000000;0.966;86.203
301;-1.937;15.027;1.937;0.0000000000000000000000000;0.999;-88.064;-0.010;-1.847;14.845;0.0000000000000000000000000;1.000;-93.249
302;-1.985;14.978;1.985;0.0000000000000000000000000;1.000;-93.451;-0.003;-1.953;14.915;0.0000000000000000000000000;1.000;-92.390
305;-1.912;14.813;1.912;0.0000000000000000000000000;0.998;-44.881;-0.033;-1.601;14.188;0.0000000000000000000000000;0.999;-87.483
306;-1.900;13.609;1.900;0.0000000000000000000000000;0.999;-59.667;-0.011;-1.799;13.406;0.0000000000000000000000000;0.999;-62.011
307;-1.948;14.270;1.948;0.0000000000000000000000000;0.999;-71.015;-0.012;-1.833;14.039;0.0000000000000000000000000;0.999;-76.733
308;-1.911;13.661;1.911;0.0000000000000000000000000;0.999;-81.545;-0.009;-1.825;13.488;0.0000000000000000000000000;0.999;-84.961
309;-1.868;13.718;1.868;0.0000000000000000000000000;0.998;-39.166;0.037;-2.220;14.425;0.0000000000000000000000000;1.000;-92.130
310;-1.976;14.560;1.976;0.0000000000000000000000000;0.999;-80.279;0.007;-2.046;14.701;0.0000000000000000000000000;0.999;-81.694
312;-1.978;13.022;1.978;0.0000000000000000000000000;0.999;-85.448;-0.011;-1.870;12.805;0.0000000000000000000000000;1.000;-93.405
313;-1.919;13.408;1.919;0.0000000000000000000000000;0.997;-14.839;-0.022;-1.713;12.995;0.0000000000000000000000000;0.997;-18.993
314;-1.826;12.137;1.826;0.0000000000000000000000000;0.994;10.060;-0.072;-1.149;10.777;0.0000000000000000000000000;0.999;-58.778
315;-1.962;14.199;1.962;0.0000000000000000000000000;0.999;-67.091;-0.010;-1.872;14.017;0.0000000000000000000000000;0.999;-69.235
316;-1.954;14.003;1.954;0.0000000000000000000000000;0.999;-78.404;-0.016;-1.805;13.705;0.0000000000000000000000000;1.000;-93.620
317;-1.824;13.092;1.824;0.0000000000000000000000000;0.997;-19.749;-0.051;-1.346;12.129;0.0000000000000000000000000;1.000;-96.023
318;-1.976;14.548;1.976;0.0000000000000000000000000;0.998;-24.125;-0.003;-1.952;14.499;0.0000000000000000000000000;0.998;-22.226
319;-1.951;14.910;1.951;0.0000000000000000000000000;0.999;-65.200;0.001;-1.956;14.920;0.0000000000000000000000000;0.999;-63.212
320;-1.981;14.499;1.981;0.0000000000000000000000000;0.999;-87.120;-0.002;-1.965;14.467;0.0000000000000000000000000;0.999;-85.319
322;-1.922;15.145;1.922;0.0000000000000000000000000;0.999;-53.064;-0.017;-1.761;14.821;0.0000000000000000000000000;0.999;-61.122
323;-1.796;12.356;1.796;0.0000000000000000000000000;0.997;-22.358;0.018;-1.965;12.694;0.0000000000000000000000000;0.997;-25.237
324;-1.908;14.105;1.908;0.0000000000000000000000000;0.999;-80.759;0.002;-1.927;14.144;0.0000000000000000000000000;0.999;-79.014
325;-1.945;14.903;1.945;0.0000000000000000000000000;0.999;-80.743;-0.004;-1.908;14.829;0.0000000000000000000000000;0.999;-79.664
326;-1.931;15.039;1.931;0.0000000000000000000000000;0.999;-74.734;-0.008;-1.859;14.895;0.0000000000000000000000000;0.999;-75.847
327;-1.937;13.636;1.937;0.0000000000000000000000000;0.999;-61.308;0.010;-2.031;13.824;0.0000000000000000000000000;0.999;-63.183
328;-1.966;15.355;1.966;0.0000000000000000000000000;1.000;-91.644;-0.011;-1.862;15.147;0.0000000000000000000000000;1.000;-100.371
329;-1.982;15.490;1.982;0.0000000000000000000000000;0.999;-72.045;-0.002;-1.965;15.455;0.0000000000000000000000000;0.999;-70.207
330;-1.987;15.241;1.987;0.0000000000000000000000000;1.000;-112.812;-0.002;-1.971;15.208;0.0000000000000000000000000;1.000;-111.202
331;-2.000;15.160;2.000;0.0000000000000000000000000;0.999;-79.765;0.006;-2.054;15.268;0.0000000000000000000000000;0.999;-79.728
333;-1.859;13.458;1.859;0.0000000000000000000000000;0.998;-38.278;-0.019;-1.678;13.095;0.0000000000000000000000000;0.998;-44.937
334;-1.926;14.318;1.926;0.0000000000000000000000000;0.999;-87.055;0.006;-1.987;14.440;0.0000000000000000000000000;0.999;-88.095
336;-1.951;13.171;1.951;0.0000000000000000000000000;1.000;-109.465;-0.003;-1.926;13.119;0.0000000000000000000000000;1.000;-108.361
337;-1.975;14.286;1.975;0.0000000000000000000000000;0.999;-69.634;-0.004;-1.936;14.207;0.0000000000000000000000000;0.999;-68.422
338;-1.966;14.773;1.966;0.0000000000000000000000000;0.999;-86.014;-0.019;-1.789;14.418;0.0000000000000000000000000;1.000;-119.924
339;-1.909;13.140;1.909;0.0000000000000000000000000;0.999;-58.523;0.021;-2.105;13.532;0.0000000000000000000000000;0.999;-75.077
340;-1.848;12.943;1.848;0.0000000000000000000000000;0.998;-29.603;-0.031;-1.561;12.366;0.0000000000000000000000000;0.999;-47.805
342;-1.951;14.129;1.951;0.0000000000000000000000000;0.999;-57.695;0.001;-1.961;14.149;0.0000000000000000000000000;0.999;-55.732
344;-1.975;14.800;1.975;0.0000000000000000000000000;0.999;-74.550;-0.013;-1.851;14.550;0.0000000000000000000000000;0.999;-82.686
345;-1.975;13.938;1.975;0.0000000000000000000000000;0.999;-76.321;0.012;-2.085;14.159;0.0000000000000000000000000;0.999;-82.379
347;-1.982;14.182;1.982;0.0000000000000000000000000;0.999;-58.352;0.012;-2.100;14.418;0.0000000000000000000000000;0.999;-62.140
348;-1.993;13.985;1.993;0.0000000000000000000000000;0.999;-43.487;-0.010;-1.896;13.789;0.0000000000000000000000000;0.999;-44.179
349;-1.740;12.527;1.740;0.0000000000000000000000000;0.996;-8.624;-0.026;-1.490;12.027;0.0000000000000000000000000;0.996;-14.541
351;-2.012;15.648;2.012;0.0000000000000000000000000;0.999;-83.564;0.004;-2.051;15.726;0.0000000000000000000000000;0.999;-82.682
352;-1.989;14.732;1.989;0.0000000000000000000000000;0.999;-51.800;-0.003;-1.962;14.679;0.0000000000000000000000000;0.999;-50.032
353;-1.827;13.141;1.827;0.0000000000000000000000000;0.999;-64.553;0.002;-1.846;13.179;0.0000000000000000000000000;0.999;-62.717
354;-1.932;14.352;1.932;0.0000000000000000000000000;0.999;-72.078;-0.017;-1.775;14.038;0.0000000000000000000000000;0.999;-86.172
355;-1.964;14.196;1.964;0.0000000000000000000000000;0.999;-53.829;-0.007;-1.903;14.072;0.0000000000000000000000000;0.999;-53.170
356;-1.895;13.383;1.895;0.0000000000000000000000000;0.998;-39.928;-0.015;-1.755;13.101;0.0000000000000000000000000;0.998;-43.157
357;-1.913;13.837;1.913;0.0000000000000000000000000;0.998;-26.486;-0.005;-1.864;13.740;0.0000000000000000000000000;0.998;-24.910
358;-1.861;12.205;1.861;0.0000000000000000000000000;0.999;-68.081;-0.016;-1.710;11.901;0.0000000000000000000000000;0.999;-79.250
359;-1.839;13.858;1.839;0.0000000000000000000000000;0.998;-41.730;-0.021;-1.641;13.460;0.0000000000000000000000000;0.999;-51.451
360;-1.989;14.182;1.989;0.0000000000000000000000000;0.999;-84.255;-0.006;-1.933;14.071;0.0000000000000000000000000;0.999;-84.588
361;-1.957;14.161;1.957;0.0000000000000000000000000;0.999;-68.442;-0.008;-1.878;14.000;0.0000000000000000000000000;0.999;-69.761
362;-1.956;14.128;1.956;0.0000000000000000000000000;0.999;-65.208;0.002;-1.978;14.171;0.0000000000000000000000000;0.999;-63.416
363;-1.910;13.770;1.910;0.0000000000000000000000000;0.998;-31.818;-0.019;-1.733;13.415;0.0000000000000000000000000;0.998;-36.751
364;-1.941;13.805;1.941;0.0000000000000000000000000;0.998;-41.059;-0.001;-1.929;13.781;0.0000000000000000000000000;0.998;-39.095
366;-1.958;14.456;1.958;0.0000000000000000000000000;0.999;-45.728;-0.008;-1.883;14.305;0.0000000000000000000000000;0.999;-45.382
367;-1.973;15.028;1.973;0.0000000000000000000000000;1.000;-101.081;-0.006;-1.915;14.911;0.0000000000000000000000000;1.000;-103.014
368;-1.962;14.427;1.962;0.0000000000000000000000000;0.999;-80.193;-0.017;-1.801;14.103;0.0000000000000000000000000;1.000;-100.579
369;-1.945;14.559;1.945;0.0000000000000000000000000;0.999;-88.222;-0.011;-1.838;14.344;0.0000000000000000000000000;1.000;-96.735
370;-1.975;13.688;1.975;0.0000000000000000000000000;1.000;-97.398;-0.013;-1.855;13.446;0.0000000000000000000000000;1.000;-113.697
371;-1.953;14.765;1.953;0.0000000000000000000000000;0.997;-15.128;0.010;-2.052;14.962;0.0000000000000000000000000;0.997;-14.466
372;-1.962;13.368;1.962;0.0000000000000000000000000;0.999;-83.389;0.005;-2.010;13.463;0.0000000000000000000000000;0.999;-83.040
373;-1.976;15.370;1.976;0.0000000000000000000000000;1.000;-94.537;0.004;-2.011;15.439;0.0000000000000000000000000;1.000;-93.658
374;-1.936;13.879;1.936;0.0000000000000000000000000;0.999;-62.769;-0.019;-1.757;13.518;0.0000000000000000000000000;0.999;-77.894
375;-1.979;15.346;1.979;0.0000000000000000000000000;0.999;-65.933;0.012;-2.093;15.574;0.0000000000000000000000000;0.999;-70.490
376;-2.000;14.655;2.000;0.0000000000000000000000000;1.000;-105.958;-0.002;-1.980;14.615;0.0000000000000000000000000;1.000;-104.456
377;-1.920;14.640;1.920;0.0000000000000000000000000;0.998;-40.879;-0.002;-1.901;14.601;0.0000000000000000000000000;0.998;-38.977
378;-1.999;15.297;1.999;0.0000000000000000000000000;0.999;-70.304;0.008;-2.071;15.443;0.0000000000000000000000000;0.999;-71.148
379;-1.946;14.491;1.946;0.0000000000000000000000000;0.998;-38.955;-0.012;-1.832;14.262;0.0000000000000000000000000;0.998;-40.241
382;-1.953;14.270;1.953;0.0000000000000000000000000;0.999;-53.675;-0.020;-1.764;13.892;0.0000000000000000000000000;0.999;-66.380
383;-1.959;14.012;1.959;0.0000000000000000000000000;0.999;-54.728;-0.012;-1.849;13.792;0.0000000000000000000000000;0.999;-57.247
384;-1.905;14.852;1.905;0.0000000000000000000000000;0.999;-50.353;-0.011;-1.799;14.637;0.0000000000000000000000000;0.999;-52.181
385;-1.909;14.203;1.909;0.0000000000000000000000000;0.999;-71.680;0.012;-2.019;14.423;0.0000000000000000000000000;0.999;-76.758
386;-1.951;13.508;1.951;0.0000000000000000000000000;0.998;-26.593;0.010;-2.044;13.694;0.0000000000000000000000000;0.998;-26.160
387;-1.936;14.993;1.936;0.0000000000000000000000000;1.000;-110.416;0.003;-1.960;15.041;0.0000000000000000000000000;1.000;-109.205
388;-1.947;14.447;1.947;0.0000000000000000000000000;0.999;-79.154;-0.002;-1.932;14.416;0.0000000000000000000000000;0.999;-77.310
390;-1.990;14.750;1.990;0.0000000000000000000000000;0.998;-27.248;0.015;-2.133;15.038;0.0000000000000000000000000;0.998;-29.169
392;-1.974;15.130;1.974;0.0000000000000000000000000;0.996;-1.950;0.006;-2.032;15.247;0.0000000000000000000000000;0.996;-0.286
393;-2.001;14.982;2.001;0.0000000000000000000000000;0.999;-52.425;0.003;-2.033;15.046;0.0000000000000000000000000;0.999;-50.769
394;-1.986;14.698;1.986;0.0000000000000000000000000;0.999;-81.059;0.004;-2.027;14.781;0.0000000000000000000000000;0.999;-80.230
395;-1.859;12.230;1.859;0.0000000000000000000000000;0.997;-22.741;-0.035;-1.529;11.567;0.0000000000000000000000000;0.998;-44.163
396;-1.978;14.618;1.978;0.0000000000000000000000000;0.998;-38.955;-0.000;-1.978;14.617;0.0000000000000000000000000;0.998;-36.955
397;-1.956;15.024;1.956;0.0000000000000000000000000;0.999;-64.130;0.008;-2.030;15.173;0.0000000000000000000000000;0.999;-64.678
398;-1.905;13.870;1.905;0.0000000000000000000000000;0.999;-70.905;-0.006;-1.849;13.757;0.0000000000000000000000000;0.999;-70.623
401;-1.843;12.359;1.843;0.0000000000000000000000000;0.997;-26.949;-0.038;-1.482;11.633;0.0000000000000000000000000;0.999;-60.257
402;-1.965;15.475;1.965;0.0000000000000000000000000;0.999;-71.187;-0.002;-1.944;15.433;0.0000000000000000000000000;0.999;-69.431
403;-1.993;13.877;1.993;0.0000000000000000000000000;0.999;-53.283;0.005;-2.035;13.962;0.0000000000000000000000000;0.999;-51.909
404;-1.957;14.746;1.957;0.0000000000000000000000000;0.999;-62.042;0.015;-2.095;15.023;0.0000000000000000000000000;0.999;-69.077
406;-1.917;15.418;1.917;0.0000000000000000000000000;0.999;-67.584;0.007;-1.982;15.549;0.0000000000000000000000000;0.999;-67.701
407;-1.983;15.152;1.983;0.0000000000000000000000000;1.000;-120.839;-0.003;-1.957;15.100;0.0000000000000000000000000;1.000;-120.012
408;-1.949;13.200;1.949;0.0000000000000000000000000;0.999;-57.657;-0.007;-1.887;13.076;0.0000000000000000000000000;0.999;-57.143
409;-1.966;14.228;1.966;0.0000000000000000000000000;0.999;-61.869;-0.002;-1.949;14.194;0.0000000000000000000000000;0.999;-59.990
411;-1.965;15.077;1.965;0.0000000000000000000000000;0.999;-60.643;0.003;-1.994;15.134;0.0000000000000000000000000;0.999;-58.974
412;-1.977;14.125;1.977;0.0000000000000000000000000;1.000;-115.911;-0.008;-1.902;13.975;0.0000000000000000000000000;1.000;-123.846
413;-1.866;12.749;1.866;0.0000000000000000000000000;0.998;-31.096;-0.016;-1.715;12.446;0.0000000000000000000000000;0.998;-33.929
414;-1.942;16.629;1.942;0.0000000000000000000000000;0.999;-58.872;0.013;-2.068;16.882;0.0000000000000000000000000;0.999;-63.657
415;-1.964;14.035;1.964;0.0000000000000000000000000;0.999;-72.731;-0.008;-1.893;13.892;0.0000000000000000000000000;0.999;-73.623
416;-1.946;14.701;1.946;0.0000000000000000000000000;1.000;-95.458;-0.005;-1.903;14.615;0.0000000000000000000000000;1.000;-95.278
417;-1.898;13.372;1.898;0.0000000000000000000000000;0.999;-66.689;-0.016;-1.751;13.075;0.0000000000000000000000000;0.999;-76.729
418;-1.928;14.329;1.928;0.0000000000000000000000000;0.997;-12.510;0.020;-2.114;14.702;0.0000000000000000000000000;0.997;-15.178
419;-1.998;15.328;1.998;0.0000000000000000000000000;0.998;-29.014;0.002;-2.015;15.361;0.0000000000000000000000000;0.998;-27.068
420;-1.911;13.619;1.911;0.0000000000000000000000000;0.998;-43.479;-0.002;-1.890;13.576;0.0000000000000000000000000;0.998;-41.602
422;-1.974;15.162;1.974;0.0000000000000000000000000;0.998;-39.623;0.014;-2.103;15.420;0.0000000000000000000000000;0.999;-41.927
424;-1.961;15.034;1.961;0.0000000000000000000000000;0.999;-51.715;-0.003;-1.928;14.969;0.0000000000000000000000000;0.999;-50.065
425;-1.950;12.824;1.950;0.0000000000000000000000000;0.999;-63.144;-0.013;-1.832;12.586;0.0000000000000000000000000;0.999;-67.809
426;-1.943;14.435;1.943;0.0000000000000000000000000;1.000;-108.948;0.003;-1.970;14.490;0.0000000000000000000000000;1.000;-107.983
427;-1.972;14.687;1.972;0.0000000000000000000000000;1.000;-98.846;-0.004;-1.938;14.620;0.0000000000000000000000000;1.000;-98.030
429;-1.991;15.460;1.991;0.0000000000000000000000000;0.997;-9.008;-0.001;-1.979;15.437;0.0000000000000000000000000;0.997;-7.024
430;-1.986;14.885;1.986;0.0000000000000000000000000;0.999;-56.984;-0.012;-1.875;14.662;0.0000000000000000000000000;0.999;-59.897
431;-1.942;13.478;1.942;0.0000000000000000000000000;0.998;-36.326;-0.006;-1.885;13.363;0.0000000000000000000000000;0.998;-35.070
432;-1.937;14.370;1.937;0.0000000000000000000000000;0.999;-49.829;-0.022;-1.728;13.950;0.0000000000000000000000000;0.999;-64.773
433;-1.873;13.944;1.873;0.0000000000000000000000000;0.999;-56.624;-0.007;-1.810;13.817;0.0000000000000000000000000;0.999;-56.136
435;-1.967;13.439;1.967;0.0000000000000000000000000;0.998;-28.786;-0.002;-1.953;13.411;0.0000000000000000000000000;0.998;-26.825
436;-1.930;13.545;1.930;0.0000000000000000000000000;0.999;-84.902;-0.011;-1.824;13.332;0.0000000000000000000000000;1.000;-92.316
437;-1.934;15.379;1.934;0.0000000000000000000000000;0.999;-60.301;-0.024;-1.706;14.919;0.0000000000000000000000000;1.000;-88.606
438;-1.996;14.547;1.996;0.0000000000000000000000000;0.999;-75.314;-0.001;-1.982;14.519;0.0000000000000000000000000;0.999;-73.428
439;-1.983;14.929;1.983;0.0000000000000000000000000;0.999;-82.012;0.008;-2.063;15.088;0.0000000000000000000000000;0.999;-84.648
440;-1.976;15.195;1.976;0.0000000000000000000000000;0.999;-76.378;0.008;-2.050;15.344;0.0000000000000000000000000;0.999;-77.857
441;-1.941;15.284;1.941;0.0000000000000000000000000;0.999;-88.911;-0.004;-1.903;15.207;0.0000000000000000000000000;1.000;-88.137
442;-1.853;14.044;1.853;0.0000000000000000000000000;0.998;-45.142;-0.029;-1.581;13.496;0.0000000000000000000000000;0.999;-72.492
444;-1.999;15.542;1.999;0.0000000000000000000000000;0.998;-35.137;0.013;-2.118;15.781;0.0000000000000000000000000;0.998;-36.383
445;-1.970;15.297;1.970;0.0000000000000000000000000;0.999;-82.580;-0.001;-1.965;15.287;0.0000000000000000000000000;0.999;-80.598
446;-1.833;12.300;1.833;0.0000000000000000000000000;0.998;-37.823;0.025;-2.068;12.772;0.0000000000000000000000000;0.999;-51.509
447;-1.925;14.413;1.925;0.0000000000000000000000000;0.999;-77.387;-0.018;-1.755;14.071;0.0000000000000000000000000;1.000;-98.986
449;-1.952;14.329;1.952;0.0000000000000000000000000;1.000;-101.855;-0.004;-1.918;14.261;0.0000000000000000000000000;1.000;-101.171
450;-1.956;14.821;1.956;0.0000000000000000000000000;0.999;-82.574;0.005;-2.008;14.924;0.0000000000000000000000000;0.999;-82.494
452;-1.925;13.456;1.925;0.0000000000000000000000000;0.998;-43.292;-0.025;-1.690;12.983;0.0000000000000000000000000;0.999;-59.902
453;-1.949;12.944;1.949;0.0000000000000000000000000;0.999;-65.653;-0.018;-1.777;12.598;0.0000000000000000000000000;0.999;-80.568
454;-1.824;13.290;1.824;0.0000000000000000000000000;0.999;-62.703;0.019;-1.998;13.640;0.0000000000000000000000000;0.999;-76.603
455;-1.861;12.614;1.861;0.0000000000000000000000000;0.997;-26.114;-0.039;-1.491;11.870;0.0000000000000000000000000;0.999;-61.049
456;-1.960;14.339;1.960;0.0000000000000000000000000;0.999;-55.460;-0.010;-1.863;14.146;0.0000000000000000000000000;0.999;-56.981
457;-1.902;13.154;1.902;0.0000000000000000000000000;0.999;-74.901;-0.018;-1.735;12.820;0.0000000000000000000000000;1.000;-93.409
458;-1.928;14.333;1.928;0.0000000000000000000000000;0.999;-87.050;-0.017;-1.767;14.009;0.0000000000000000000000000;1.000;-113.330
460;-1.891;12.792;1.891;0.0000000000000000000000000;0.998;-45.378;-0.027;-1.637;12.281;0.0000000000000000000000000;0.999;-67.766
461;-1.978;14.449;1.978;0.0000000000000000000000000;0.999;-45.221;0.003;-2.005;14.504;0.0000000000000000000000000;0.999;-43.431
462;-1.914;12.913;1.914;0.0000000000000000000000000;0.999;-86.734;0.005;-1.960;13.005;0.0000000000000000000000000;0.999;-86.366
463;-1.970;15.091;1.970;0.0000000000000000000000000;0.999;-75.080;-0.005;-1.923;14.996;0.0000000000000000000000000;0.999;-74.402
464;-1.962;13.658;1.962;0.0000000000000000000000000;0.998;-29.549;-0.024;-1.732;13.197;0.0000000000000000000000000;0.998;-39.242
465;-1.964;15.729;1.964;0.0000000000000000000000000;1.000;-91.690;-0.005;-1.921;15.644;0.0000000000000000000000000;1.000;-91.306
466;-1.966;14.603;1.966;0.0000000000000000000000000;0.999;-82.592;-0.015;-1.827;14.322;0.0000000000000000000000000;1.000;-97.279
467;-1.964;13.874;1.964;0.0000000000000000000000000;0.999;-83.339;-0.013;-1.841;13.626;0.0000000000000000000000000;1.000;-93.958
468;-1.970;14.559;1.970;0.0000000000000000000000000;0.999;-57.407;-0.010;-1.872;14.364;0.0000000000000000000000000;0.999;-59.196
469;-1.988;15.790;1.988;0.0000000000000000000000000;1.000;-91.743;-0.003;-1.963;15.738;0.0000000000000000000000000;1.000;-90.339
470;-1.959;14.126;1.959;0.0000000000000000000000000;1.000;-90.517;-0.010;-1.860;13.929;0.0000000000000000000000000;1.000;-97.773
471;-1.963;13.779;1.963;0.0000000000000000000000000;0.999;-43.981;-0.002;-1.943;13.739;0.0000000000000000000000000;0.999;-42.091
472;-1.933;14.613;1.933;0.0000000000000000000000000;0.999;-51.832;-0.010;-1.841;14.429;0.0000000000000000000000000;0.999;-52.718
473;-1.990;15.448;1.990;0.0000000000000000000000000;0.999;-52.928;0.013;-2.113;15.696;0.0000000000000000000000000;0.999;-56.474
